99,96,90,89,92,88,95,55,82,67
96,88,99,94,61,55,67,66,82,92
95,99,88,94,61,55,82,92,66,67
74,71,91,78,61,63,75,73,51,54
93,57,60,79,81,64,80,59,69,89
96,94,88,95,82,92,67,61,89,55
136,144,104,143,140,124,148,120,132,115
142,113,121,149,83,138,127,114,126,146
125,120,143,130,112,129,124,107,139,140
137,116,128,111,132,147,104,134,133,112
132,128,140,124,143,112,120,144,103,116
122,107,135,118,130,125,117,102,131,109
84,59,90,89,66,94,53,121,55,113
130,125,105,102,129,122,135,143,108,120
128,103,132,116,111,112,104,102,137,129
143,120,144,102,135,124,125,117,140,131
147,115,145,77,137,116,141,139,127,112
147,146,128,103,116,123,132,137,133,83
139,140,120,124,145,116,147,104,128,132
101,142,121,114,83,149,146,138,126,119
121,142,101,113,149,127,138,115,146,126
148,145,110,147,136,140,132,112,128,144
137,103,147,128,111,112,132,110,104,124
131,105,109,135,122,125,107,118,130,102
122,105,135,107,130,117,102,125,131,109
72,83,68,146,113,123,133,142,101,87
143,140,124,144,112,139,102,104,145,141
101,142,113,149,114,138,70,127,83,126
105,118,107,130,135,125,117,102,131,129
126,146,127,72,133,83,111,138,54,147
120,143,112,140,104,144,139,116,137,136
129,102,107,130,143,120,124,112,139,135
123,127,138,146,83,133,63,72,149,54
138,126,149,70,123,83,133,56,63,142
132,104,103,111,116,137,112,147,140,115
125,130,102,107,112,139,108,124,116,120
107,102,125,129,135,105,122,108,143,120
117,105,135,109,125,122,107,130,102,129
128,104,103,111,116,112,140,147,115,137
83,72,123,126,127,111,63,77,146,73
103,83,133,111,116,137,119,72,108,101
130,105,102,107,122,125,109,118,129,120
148,115,100,144,140,124,104,143,132,120
116,103,147,128,111,110,132,112,124,104
127,70,126,149,123,63,78,91,83,56
112,141,145,120,140,124,147,116,110,102
144,120,112,143,104,124,139,145,115,132
145,139,112,110,147,115,140,120,77,144
142,113,121,149,83,138,127,114,126,146
120,124,144,140,104,102,112,139,100,136
140,120,143,124,136,104,100,112,115,139
141,139,147,115,112,110,140,132,128,120
123,111,126,72,83,133,142,101,127,119
110,111,145,116,137,115,77,112,139,128
136,115,110,147,124,144,140,137,100,104
127,138,101,142,70,83,121,126,123,133
