1.3000e-01,3.0000e-01,3.8000e-01,3.8000e-01,4.1000e-01,4.3000e-01,6.2000e-01,6.8999e-01,7.3000e-01,7.7000e-01
1.1999e-01,1.3000e-01,1.4999e-01,1.4999e-01,1.6000e-01,1.7000e-01,2.0999e-01,2.1000e-01,2.1999e-01,2.2999e-01
9.9945e-03,1.9997e-02,2.9999e-02,2.9999e-02,2.9999e-02,3.0006e-02,4.0001e-02,5.9998e-02,6.0005e-02,6.9992e-02
1.1001e-01,1.5000e-01,2.1999e-01,2.5999e-01,2.7000e-01,3.0000e-01,3.0000e-01,3.0000e-01,3.0999e-01,3.7999e-01
1.9997e-02,1.9997e-02,5.9998e-02,7.0000e-02,9.9998e-02,1.0999e-01,1.0999e-01,1.1000e-01,1.3000e-01,1.3999e-01
7.9994e-02,8.9996e-02,1.3000e-01,1.3000e-01,1.3000e-01,1.4000e-01,1.8000e-01,1.8999e-01,1.9000e-01,1.9999e-01
1.9997e-02,5.9982e-02,6.0005e-02,6.9992e-02,7.9994e-02,8.9996e-02,8.9996e-02,9.9991e-02,9.9998e-02,1.0999e-01
2.0999e-01,2.6000e-01,2.6000e-01,2.7000e-01,2.9000e-01,3.1999e-01,3.1999e-01,3.6000e-01,4.1000e-01,4.2000e-01
3.9993e-02,6.9992e-02,1.4000e-01,1.4999e-01,1.5000e-01,1.6999e-01,1.8000e-01,1.8999e-01,1.9000e-01,2.0000e-01
8.9996e-02,1.4000e-01,1.7000e-01,1.7999e-01,2.0000e-01,2.3000e-01,2.5000e-01,2.6000e-01,2.7000e-01,2.8999e-01
2.9991e-02,3.9993e-02,4.9995e-02,4.9995e-02,8.9996e-02,8.9996e-02,1.2999e-01,1.3000e-01,1.6999e-01,1.7999e-01
3.9993e-02,4.9988e-02,4.9995e-02,5.9990e-02,6.9992e-02,7.9994e-02,8.9989e-02,9.9991e-02,9.9991e-02,1.0999e-01
1.9997e-02,2.0004e-02,2.0004e-02,3.0006e-02,4.9995e-02,5.0003e-02,5.9998e-02,8.0002e-02,8.9996e-02,8.9996e-02
1.9997e-02,2.0004e-02,2.0004e-02,2.9999e-02,4.9995e-02,4.9995e-02,6.9992e-02,7.9994e-02,8.9996e-02,1.1000e-01
1.9989e-02,2.9999e-02,4.9995e-02,5.0003e-02,5.9998e-02,7.0000e-02,8.9989e-02,9.9991e-02,9.9991e-02,9.9998e-02
1.9989e-02,1.9997e-02,2.9991e-02,4.9995e-02,4.9995e-02,5.9990e-02,5.9998e-02,5.9998e-02,8.9989e-02,8.9996e-02
7.9994e-02,8.9996e-02,8.9996e-02,9.9991e-02,1.2000e-01,1.3000e-01,1.3000e-01,1.4000e-01,1.4999e-01,1.4999e-01
1.1999e-01,1.2001e-01,1.4000e-01,1.8000e-01,2.1000e-01,2.1000e-01,2.1000e-01,2.5999e-01,3.1000e-01,3.5000e-01
1.2001e-01,1.3000e-01,1.4999e-01,1.7000e-01,2.2999e-01,2.7000e-01,3.0000e-01,3.0000e-01,3.4000e-01,3.5999e-01
9.9945e-03,1.9997e-02,1.9997e-02,2.9991e-02,4.0001e-02,4.0001e-02,5.9998e-02,6.0005e-02,8.9996e-02,9.0004e-02
4.9995e-02,9.0004e-02,9.9991e-02,1.0999e-01,1.1001e-01,1.2000e-01,1.2000e-01,1.3000e-01,1.3000e-01,1.3000e-01
8.9996e-02,9.9991e-02,1.1000e-01,1.2000e-01,1.3000e-01,1.7000e-01,1.7999e-01,1.8000e-01,2.0999e-01,2.0999e-01
2.0004e-02,5.9998e-02,7.0007e-02,7.0007e-02,9.0004e-02,9.9991e-02,1.0001e-01,1.1000e-01,1.2001e-01,1.3000e-01
1.9997e-02,3.9997e-02,5.9998e-02,9.0000e-02,9.0000e-02,1.2999e-01,1.8000e-01,1.8000e-01,2.1999e-01,2.1999e-01
1.0002e-02,1.9997e-02,2.0004e-02,2.0004e-02,2.9999e-02,2.9999e-02,5.9990e-02,5.9998e-02,6.9992e-02,9.9991e-02
1.9997e-02,2.9991e-02,2.9999e-02,5.9998e-02,5.9998e-02,6.9992e-02,6.9992e-02,7.0007e-02,8.9996e-02,9.9998e-02
3.9000e-01,5.1000e-01,5.9000e-01,6.1000e-01,6.3000e-01,6.7000e-01,7.0001e-01,8.3000e-01,8.3000e-01,8.4000e-01
3.9997e-02,5.0003e-02,8.9996e-02,8.9996e-02,9.9995e-02,9.9998e-02,9.9998e-02,1.7999e-01,2.1999e-01,2.2000e-01
4.9988e-02,6.9992e-02,9.9991e-02,1.3999e-01,1.7999e-01,1.8000e-01,1.8999e-01,1.9999e-01,2.0999e-01,2.0999e-01
1.2999e-01,1.4000e-01,1.7000e-01,1.7001e-01,2.3000e-01,2.5000e-01,2.5999e-01,2.8999e-01,3.0000e-01,3.0000e-01
2.0004e-02,4.0001e-02,4.0009e-02,5.9990e-02,6.9992e-02,7.0000e-02,7.0007e-02,8.9996e-02,9.0004e-02,9.9991e-02
1.9997e-02,5.9982e-02,5.9990e-02,8.9989e-02,1.0999e-01,1.0999e-01,1.1999e-01,1.2999e-01,1.3000e-01,1.3000e-01
1.9997e-02,2.0004e-02,4.9995e-02,5.0003e-02,5.0003e-02,8.9996e-02,9.0000e-02,9.0004e-02,9.0004e-02,1.1000e-01
1.0002e-02,5.0003e-02,5.9990e-02,5.9998e-02,7.9994e-02,9.0004e-02,1.0001e-01,1.1000e-01,1.1000e-01,1.2000e-01
2.0004e-02,2.9999e-02,4.9995e-02,4.9995e-02,4.9995e-02,5.9998e-02,5.9998e-02,6.0005e-02,7.0000e-02,8.9989e-02
7.0007e-02,1.1002e-01,1.9000e-01,2.0999e-01,2.7000e-01,2.9001e-01,3.1003e-01,4.1000e-01,4.3002e-01,5.3999e-01
6.9977e-02,1.0001e-01,1.2000e-01,1.4001e-01,1.5001e-01,1.7000e-01,1.8001e-01,1.8001e-01,2.1001e-01,2.1002e-01
7.0007e-02,8.0002e-02,1.0001e-01,1.2000e-01,2.6001e-01,2.9999e-01,3.4001e-01,3.6000e-01,4.2001e-01,4.4998e-01
4.0009e-02,9.0004e-02,1.0001e-01,1.9000e-01,1.9001e-01,2.1001e-01,2.5999e-01,2.7001e-01,2.7001e-01,3.0001e-01
6.0028e-02,1.0001e-01,1.4000e-01,1.4000e-01,1.5001e-01,1.7999e-01,1.8001e-01,1.9002e-01,2.1001e-01,2.2000e-01
8.9996e-02,9.9998e-02,1.0001e-01,1.1000e-01,1.4000e-01,1.4000e-01,1.6000e-01,1.7000e-01,2.0999e-01,2.1000e-01
6.9977e-02,1.4000e-01,1.8001e-01,2.0999e-01,2.1001e-01,2.2000e-01,2.3000e-01,2.4001e-01,2.9999e-01,3.0998e-01
1.9997e-02,1.5000e-01,2.1001e-01,5.2000e-01,6.2000e-01,7.0000e-01,7.1999e-01,8.7000e-01,9.2000e-01,9.5000e-01
5.9998e-02,6.0028e-02,9.9991e-02,9.9991e-02,1.0002e-01,1.2999e-01,1.8001e-01,2.5000e-01,2.6001e-01,2.7000e-01
1.5001e-01,2.5999e-01,2.7001e-01,2.8001e-01,2.9000e-01,3.0000e-01,3.0000e-01,3.1001e-01,3.8000e-01,3.9000e-01
1.3000e-01,2.1001e-01,4.5000e-01,5.1001e-01,5.2000e-01,6.8001e-01,7.8000e-01,8.4000e-01,8.5000e-01,8.5000e-01
8.9989e-02,1.1000e-01,1.2999e-01,1.3000e-01,1.4000e-01,1.4999e-01,1.5999e-01,1.8000e-01,2.0999e-01,2.1001e-01
2.4000e-01,2.7001e-01,3.0000e-01,3.4000e-01,3.4000e-01,3.5000e-01,3.5001e-01,3.8001e-01,4.3000e-01,4.6001e-01
2.0004e-02,5.0003e-02,6.0013e-02,1.7999e-01,1.9000e-01,1.9000e-01,1.9002e-01,2.1001e-01,2.2000e-01,2.2002e-01
1.7999e-01,2.0000e-01,2.6001e-01,2.7001e-01,2.8999e-01,3.0000e-01,3.0000e-01,3.3001e-01,3.4000e-01,3.6001e-01
1.9989e-02,9.9991e-02,1.0001e-01,1.2000e-01,1.4999e-01,1.7999e-01,1.9000e-01,2.5999e-01,2.9999e-01,3.1000e-01
4.0009e-02,8.9996e-02,1.5000e-01,1.7000e-01,1.8000e-01,1.9000e-01,2.0000e-01,2.2000e-01,2.5000e-01,2.7000e-01
5.9998e-02,7.9994e-02,1.1001e-01,1.3000e-01,1.4001e-01,1.5000e-01,1.5000e-01,2.0000e-01,2.2002e-01,2.3000e-01
6.9992e-02,2.6001e-01,2.9001e-01,4.6001e-01,5.0000e-01,5.0999e-01,5.1001e-01,5.3000e-01,5.4000e-01,5.4001e-01
3.0006e-02,5.9998e-02,7.0007e-02,7.0015e-02,9.0012e-02,1.0001e-01,1.3000e-01,1.6999e-01,1.8000e-01,1.9000e-01
5.0003e-02,9.0012e-02,1.2999e-01,1.8001e-01,2.2000e-01,2.5000e-01,2.8001e-01,2.8001e-01,3.0000e-01,3.0000e-01
1.0999e-01,1.2000e-01,1.4000e-01,1.5999e-01,1.7001e-01,1.9000e-01,2.0000e-01,2.1001e-01,2.5000e-01,3.0000e-01
1.3000e-01,1.3000e-01,1.7000e-01,1.7999e-01,1.9000e-01,2.0001e-01,2.2002e-01,2.5000e-01,2.5999e-01,2.6001e-01
5.0003e-02,9.0012e-02,1.5001e-01,1.9000e-01,2.1002e-01,2.5999e-01,2.6001e-01,2.7000e-01,2.8001e-01,2.8999e-01
3.9993e-02,6.9992e-02,1.2999e-01,1.4999e-01,1.5001e-01,1.7000e-01,1.9000e-01,2.0000e-01,2.4001e-01,2.5999e-01
1.9989e-02,5.9998e-02,6.9992e-02,1.0001e-01,1.0001e-01,1.2001e-01,1.9000e-01,2.3999e-01,2.8999e-01,2.9001e-01
9.9991e-02,1.2000e-01,1.2000e-01,1.4000e-01,1.7999e-01,2.0999e-01,2.3999e-01,2.5999e-01,3.4999e-01,3.5999e-01
1.0001e-01,1.4000e-01,1.7000e-01,1.7999e-01,1.8001e-01,2.5000e-01,2.7002e-01,2.8000e-01,2.9999e-01,3.1000e-01
4.0009e-02,6.0013e-02,1.1000e-01,1.2001e-01,1.4000e-01,1.5001e-01,1.7000e-01,1.9000e-01,2.2001e-01,2.3001e-01
1.2000e-01,1.8001e-01,1.9000e-01,2.0000e-01,2.1999e-01,3.0000e-01,3.8000e-01,3.9001e-01,4.7000e-01,4.9001e-01
2.0004e-02,3.0006e-02,9.0004e-02,9.0004e-02,1.8000e-01,1.8001e-01,2.0000e-01,2.8001e-01,2.8001e-01,3.0000e-01
2.0004e-02,7.0015e-02,1.2000e-01,1.9001e-01,1.9001e-01,2.6000e-01,2.6001e-01,3.4001e-01,3.6001e-01,3.8000e-01
2.0012e-02,6.9992e-02,7.9994e-02,9.0012e-02,1.2000e-01,1.3999e-01,1.4999e-01,1.5000e-01,1.7999e-01,1.8000e-01
1.0999e-01,1.2999e-01,1.2999e-01,1.4000e-01,1.7000e-01,1.7999e-01,1.8001e-01,1.8002e-01,2.2000e-01,2.3000e-01
4.0009e-02,1.7000e-01,2.3000e-01,2.4001e-01,2.6000e-01,2.7000e-01,2.7000e-01,3.3000e-01,3.4000e-01,3.7000e-01
1.4000e-01,1.8001e-01,2.1001e-01,2.2002e-01,2.5999e-01,2.7000e-01,2.8999e-01,3.3000e-01,3.4001e-01,3.7001e-01
8.0002e-02,1.0001e-01,1.0002e-01,1.1002e-01,1.2000e-01,1.2001e-01,1.4000e-01,1.4000e-01,1.4001e-01,2.0999e-01
6.9992e-02,3.3002e-01,3.5000e-01,3.7001e-01,3.7999e-01,3.8000e-01,3.9003e-01,4.5000e-01,4.8999e-01,4.9998e-01
2.9999e-02,3.0006e-02,5.0011e-02,1.0001e-01,1.4000e-01,1.8000e-01,2.0000e-01,2.1000e-01,2.2000e-01,2.2002e-01
4.0009e-02,5.9998e-02,9.0004e-02,9.0004e-02,1.1000e-01,1.4001e-01,1.5000e-01,1.5001e-01,1.8000e-01,1.9001e-01
6.9992e-02,9.9998e-02,1.7999e-01,1.8000e-01,1.8000e-01,2.3000e-01,2.4000e-01,2.5000e-01,2.5999e-01,2.7000e-01
2.0004e-02,4.0009e-02,9.0012e-02,1.2000e-01,1.5001e-01,1.8001e-01,2.0000e-01,2.1001e-01,2.1001e-01,2.1001e-01
2.0012e-02,5.9998e-02,7.0000e-02,7.0007e-02,9.9998e-02,1.1000e-01,1.4000e-01,1.4999e-01,1.8000e-01,1.9000e-01
1.9997e-02,1.3000e-01,1.4999e-01,4.2001e-01,5.2000e-01,6.2000e-01,7.2000e-01,7.7001e-01,8.3000e-01,8.7000e-01
3.0006e-02,4.9995e-02,6.9992e-02,9.0004e-02,9.9998e-02,1.0001e-01,1.0999e-01,1.1000e-01,1.3999e-01,1.4001e-01
1.9989e-02,2.9999e-02,5.9998e-02,1.0999e-01,1.2999e-01,1.4000e-01,1.5000e-01,1.9000e-01,1.9000e-01,2.1001e-01
1.9989e-02,2.0012e-02,3.0006e-02,4.9995e-02,8.9989e-02,1.0001e-01,1.4999e-01,1.4999e-01,1.5000e-01,1.5000e-01
3.9993e-02,1.0999e-01,1.2000e-01,1.2001e-01,1.4999e-01,1.7999e-01,1.9000e-01,1.9000e-01,2.1002e-01,2.3001e-01
1.4999e-01,1.5000e-01,5.2000e-01,6.3000e-01,6.7001e-01,8.1000e-01,8.1001e-01,9.5000e-01,1.0600e+00,1.2000e+00
2.0012e-02,3.0006e-02,5.0011e-02,5.9998e-02,6.9992e-02,7.0000e-02,1.1001e-01,1.3000e-01,1.4001e-01,1.6000e-01
1.8001e-01,2.5000e-01,2.5999e-01,3.1000e-01,3.7000e-01,4.1000e-01,4.2000e-01,5.0000e-01,5.0999e-01,5.4999e-01
0.0000e+00,7.0007e-02,1.0001e-01,1.1000e-01,1.2999e-01,2.3000e-01,2.3001e-01,2.5999e-01,2.7000e-01,3.0000e-01
1.5001e-01,1.6000e-01,1.7000e-01,2.1001e-01,2.5000e-01,2.7000e-01,2.9001e-01,3.0000e-01,3.0002e-01,3.5001e-01
5.9982e-02,5.9998e-02,1.0999e-01,1.4998e-01,1.7999e-01,2.4998e-01,2.4998e-01,2.8999e-01,3.4999e-01,3.6000e-01
8.9996e-02,9.9991e-02,1.3000e-01,1.4999e-01,1.4999e-01,1.9000e-01,2.2002e-01,2.3000e-01,2.4998e-01,2.5000e-01
6.9992e-02,2.8000e-01,2.9999e-01,2.9999e-01,3.7000e-01,6.4999e-01,6.6998e-01,7.4001e-01,7.8000e-01,9.2999e-01
5.4001e-01,5.8000e-01,6.3000e-01,7.7000e-01,7.8000e-01,7.8000e-01,8.1001e-01,8.3000e-01,8.9000e-01,9.8000e-01
7.0007e-02,1.9000e-01,2.8000e-01,3.0000e-01,3.1001e-01,3.7000e-01,4.6001e-01,7.5000e-01,7.7000e-01,8.6000e-01
3.1000e-01,3.6000e-01,3.8000e-01,3.8002e-01,3.9000e-01,4.4002e-01,4.5000e-01,5.1001e-01,5.4001e-01,5.4001e-01
3.9999e-01,4.5000e-01,5.0000e-01,5.7001e-01,6.4999e-01,6.5999e-01,6.5999e-01,7.4001e-01,7.5999e-01,8.7000e-01
5.0003e-02,1.4000e-01,1.7999e-01,1.8001e-01,2.2000e-01,2.3999e-01,2.6001e-01,2.7002e-01,2.8000e-01,3.0000e-01
1.1998e-01,1.3998e-01,1.4000e-01,1.4998e-01,1.5001e-01,1.7999e-01,1.9000e-01,2.1001e-01,2.2000e-01,2.8999e-01
3.0014e-02,1.1998e-01,1.2999e-01,1.3998e-01,1.3998e-01,1.8001e-01,1.9000e-01,1.9000e-01,2.1001e-01,2.1999e-01
7.0007e-02,7.0007e-02,1.1000e-01,2.6999e-01,3.0002e-01,3.3998e-01,3.7001e-01,4.2000e-01,4.2000e-01,4.2999e-01
2.3999e-01,2.5999e-01,2.5999e-01,2.6999e-01,4.1000e-01,5.2998e-01,5.2998e-01,5.7001e-01,6.0001e-01,6.1000e-01
8.9996e-02,1.3998e-01,1.4000e-01,1.4999e-01,1.5001e-01,2.0000e-01,2.5999e-01,2.8001e-01,2.8998e-01,2.9999e-01
1.9989e-02,5.9998e-02,1.3000e-01,1.4999e-01,1.5001e-01,1.8001e-01,2.1999e-01,2.3999e-01,2.5000e-01,2.5998e-01
1.7000e-01,6.6998e-01,7.4001e-01,1.0100e+00,1.0400e+00,1.2600e+00,1.2900e+00,1.4900e+00,1.5400e+00,1.6500e+00
1.7000e-01,2.9999e-01,8.0000e-01,8.6000e-01,9.2999e-01,1.4900e+00,1.5600e+00,1.6700e+00,1.8200e+00,1.9300e+00
1.9000e-01,2.7000e-01,2.9001e-01,3.4000e-01,4.2999e-01,4.4000e-01,4.6001e-01,4.6001e-01,4.6001e-01,4.9998e-01
5.0003e-02,7.0007e-02,8.9996e-02,9.0012e-02,1.2999e-01,1.4001e-01,1.6000e-01,2.2002e-01,3.3002e-01,3.7001e-01
1.0001e-01,1.0001e-01,1.1000e-01,2.0999e-01,2.3999e-01,2.4998e-01,3.0000e-01,3.3000e-01,3.7001e-01,4.0999e-01
6.9992e-02,1.7000e-01,3.7000e-01,4.5999e-01,4.9001e-01,9.3999e-01,1.0400e+00,1.0500e+00,1.1300e+00,1.2600e+00
2.9999e-02,5.9998e-02,1.3000e-01,1.3000e-01,1.4000e-01,1.7000e-01,1.7999e-01,1.9000e-01,2.3001e-01,2.5998e-01
8.9996e-02,9.9991e-02,1.3998e-01,1.4000e-01,1.4999e-01,1.6000e-01,1.7001e-01,2.5998e-01,2.5999e-01,2.6999e-01
1.2000e-01,1.5001e-01,1.9000e-01,2.2000e-01,4.2000e-01,4.2999e-01,4.3999e-01,5.4001e-01,5.4999e-01,5.4999e-01
2.9999e-02,5.9982e-02,8.0002e-02,1.4999e-01,1.8001e-01,1.9000e-01,1.9000e-01,2.0001e-01,2.2000e-01,2.2000e-01
1.9989e-02,5.9982e-02,7.9987e-02,9.0012e-02,1.3000e-01,1.8002e-01,2.1001e-01,2.1001e-01,2.1001e-01,2.3001e-01
9.9945e-03,9.9991e-02,1.0999e-01,1.4000e-01,1.4999e-01,1.9000e-01,2.1001e-01,2.1999e-01,2.7000e-01,2.8998e-01
1.2000e-01,2.5999e-01,2.7000e-01,3.1001e-01,5.0000e-01,5.0999e-01,5.4001e-01,6.0001e-01,6.2001e-01,6.3002e-01
7.0007e-02,2.1001e-01,2.2000e-01,2.5999e-01,2.8999e-01,3.7000e-01,4.5999e-01,6.8001e-01,7.1999e-01,7.3000e-01
1.7000e-01,7.8000e-01,8.6000e-01,8.7000e-01,1.0500e+00,1.1300e+00,1.2200e+00,1.3500e+00,1.5400e+00,1.6500e+00
9.9945e-03,8.9996e-02,1.7999e-01,1.9000e-01,2.1999e-01,2.1999e-01,2.2000e-01,2.4998e-01,2.5999e-01,2.5999e-01
1.0999e-01,1.3000e-01,1.4000e-01,1.9000e-01,2.1001e-01,2.2000e-01,2.2000e-01,2.5000e-01,2.5999e-01,2.8999e-01
2.8999e-01,3.1000e-01,3.4000e-01,4.3997e-01,4.9001e-01,5.0999e-01,5.3999e-01,5.4999e-01,5.7001e-01,5.9999e-01
2.8999e-01,2.9999e-01,4.4000e-01,4.6001e-01,4.9001e-01,5.4999e-01,6.4999e-01,8.0000e-01,8.2999e-01,8.4000e-01
5.9998e-02,1.5001e-01,1.8001e-01,1.8999e-01,2.4998e-01,2.6999e-01,2.8000e-01,3.9001e-01,4.0999e-01,4.2000e-01
1.9989e-02,5.9982e-02,1.4998e-01,1.9000e-01,2.1001e-01,2.2000e-01,2.5999e-01,2.5999e-01,2.5999e-01,2.7000e-01
1.9989e-02,5.0003e-02,8.0002e-02,9.9991e-02,1.9000e-01,1.9000e-01,1.9000e-01,2.1001e-01,2.2000e-01,2.3000e-01
3.0014e-02,1.2999e-01,1.3000e-01,1.4001e-01,1.7000e-01,1.7001e-01,2.1999e-01,2.7000e-01,2.7002e-01,3.0002e-01
5.9998e-02,7.0007e-02,1.1998e-01,1.2001e-01,1.3000e-01,1.4000e-01,1.7000e-01,1.8001e-01,2.0000e-01,2.2000e-01
5.9998e-02,1.2999e-01,2.2000e-01,2.6001e-01,2.6999e-01,3.0000e-01,3.0000e-01,3.7001e-01,4.2000e-01,4.8000e-01
0.0000e+00,7.0007e-02,1.0001e-01,1.1000e-01,1.2999e-01,2.3000e-01,2.3001e-01,2.5999e-01,2.7000e-01,3.0000e-01
5.0003e-02,9.9991e-02,9.9991e-02,1.2001e-01,1.4999e-01,1.7000e-01,2.4001e-01,3.0998e-01,3.1000e-01,3.9001e-01
5.9998e-02,8.9996e-02,9.9991e-02,1.6000e-01,1.8999e-01,2.3000e-01,2.5000e-01,2.9997e-01,2.9999e-01,3.3000e-01
5.9998e-02,1.2999e-01,1.2999e-01,1.3998e-01,1.3998e-01,1.8001e-01,1.8002e-01,3.0000e-01,3.2999e-01,3.3002e-01
5.9998e-02,1.3998e-01,1.4999e-01,1.7000e-01,2.3000e-01,2.5999e-01,3.0000e-01,3.0000e-01,3.1001e-01,3.4000e-01
5.0003e-02,1.1998e-01,1.2999e-01,1.3000e-01,1.4999e-01,1.4999e-01,1.7000e-01,1.9000e-01,2.1999e-01,2.1999e-01
6.0013e-02,8.9996e-02,3.1000e-01,3.7999e-01,3.8998e-01,3.8998e-01,3.9000e-01,3.9000e-01,4.2000e-01,4.2000e-01
7.9987e-02,9.9991e-02,1.1000e-01,1.1000e-01,1.3000e-01,1.4000e-01,2.0999e-01,2.2000e-01,2.9001e-01,2.9001e-01
